#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2025-06-21-13-51-01
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
1750485253.075980	CFSeUw5rJFYcWnjc6	192.168.226.11	47966	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485253.440094	CBhmG5YAXu0xzyWki	192.168.226.11	47966	23.217.11.75	80	tcp	-	1.379930	0	0	SHR	T	F	0	^hCfa	0	0	3	176	-
1750485212.939511	CUSD3E3NPWDPOI21l5	192.168.226.11	47091	185.125.190.58	123	udp	ntp	0.218722	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485282.971062	CI5duu1rB7ViqInDD9	192.168.226.11	44620	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485283.308950	CGjZPp1JdgQOH3nLRj	192.168.226.11	44620	23.217.11.75	80	tcp	-	1.281799	0	0	SHR	T	F	0	^hCf	0	0	3	172	-
1750485246.045883	Cvynzp4mcejupZ5HUh	192.168.226.11	47493	185.125.190.58	123	udp	ntp	0.261446	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485306.531582	Cp7G2u1uMbwkXMI9Li	192.168.226.11	46574	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485306.883410	CJj5eD31VUKn0ytqf3	192.168.226.11	46574	23.217.11.75	80	tcp	-	0.353551	0	0	SHR	T	F	0	^hCf	0	0	3	172	-
1750485312.505058	CiJlrccqmlkz4qCle	192.168.226.11	46094	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485313.177724	C9wqza4n5PErU8x0Z1	192.168.226.11	46094	23.217.11.75	80	tcp	-	0.340041	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485338.124020	CBig4Q3I9nAseUDxSl	192.168.226.11	47396	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485279.212299	C5kqDWST8kc6nrzt5	192.168.226.11	47441	185.125.190.58	123	udp	ntp	0.250819	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485338.447431	CwtZbxP4v3csie0sd	192.168.226.11	47396	23.217.11.81	80	tcp	-	0.327580	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485343.684521	CYOTTt1DzJ2aSR9oTe	192.168.226.11	44670	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485344.013734	CAes8frVUcN4s4b7i	192.168.226.11	44670	23.217.11.81	80	tcp	-	1.282931	0	0	SHR	T	F	0	^hCfa	0	0	3	176	-
1750485363.004604	CsXlHr9bsDGcKtzij	192.168.226.11	44742	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485363.345539	CBimV63h7rppX98P36	192.168.226.11	44742	23.217.11.81	80	tcp	-	0.343591	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485382.533118	CtVYdr38goYo4D8ZE4	192.168.226.11	47780	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485312.330722	CSqIGtB0p7R0pz4Ek	192.168.226.11	47601	185.125.190.58	123	udp	ntp	15.440719	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485388.418957	C6lpjb2L8i7S3yRYD	192.168.226.11	45388	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485382.876813	CnUIcN93QUCZ9hoeb	192.168.226.11	47780	23.217.11.81	80	tcp	-	1.339929	0	0	SHR	T	F	0	^hCfa	0	0	4	236	-
1750485388.764010	CPUDph2Sdl1zy1ZQtb	192.168.226.11	45388	23.217.11.75	80	tcp	-	0.347600	0	0	SHR	T	F	0	^hCf	0	0	3	172	-
1750485102.207401	CEpiPoF76tQnfD8yc	192.168.226.11	46158	13.107.5.93	443	tcp	-	5.480612	0	7033	SHR	T	F	0	^hCadcCfA	1	40	13	4645	-
1750485407.715521	Cdh07ocbMixXu5DI3	192.168.226.11	47516	23.220.84.132	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485407.788036	C51Juv1PMtzVZ7exY3	192.168.226.11	47516	23.220.84.132	80	tcp	-	0.075516	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485360.626983	CxyD6P2Wpl6rGMd926	192.168.226.11	46570	185.125.190.58	123	udp	ntp	0.221071	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485433.088917	CXnAocVXNXgRfNwP1	192.168.226.11	48352	23.220.84.132	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485433.169423	CMPWW33Pgm45oQXQL3	192.168.226.11	48352	23.220.84.132	80	tcp	-	0.368743	0	0	SHR	T	F	0	^hCafA	1	52	4	216	-
1750485450.003529	CMxTPq41vQoH6P5zhh	192.168.226.11	45260	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485393.574125	CyCCfj1RRRu9rRYTsc	192.168.226.11	48617	185.125.190.58	123	udp	ntp	0.211950	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485450.350429	CCQZmR2wAy7iBXslp2	192.168.226.11	45260	23.217.11.81	80	tcp	-	0.348095	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485472.736617	C2ADwz4QQs9XRSVp7b	192.168.226.11	46952	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485473.074600	C3FDp64wbnpJpIuhAh	192.168.226.11	46952	23.217.11.75	80	tcp	-	0.339040	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485426.390271	CIzGiO1dRHbNwRIJ76	192.168.226.11	46725	185.125.190.58	123	udp	ntp	0.220611	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485487.533214	CRyRcHsysdgArDpEk	192.168.226.11	48626	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485487.858912	C3Eotk3pSd6bskERgh	192.168.226.11	48626	23.217.11.75	80	tcp	-	0.327335	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485506.444099	CBDQNyUNEbLcclGx7	192.168.226.11	46952	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485506.797247	C44FgA2fJklRjZUHk5	192.168.226.11	46952	23.217.11.81	80	tcp	-	0.356346	0	0	SHR	T	F	0	^hCf	0	0	3	172	-
1750485512.139324	CECyTerlA9GBNTt4g	192.168.226.11	46210	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485512.813538	Cnkjyt2pPmF5duP494	192.168.226.11	46210	23.217.11.75	80	tcp	-	0.338068	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485459.427808	CJSE2l3tlnpgg9Ahnh	192.168.226.11	46077	185.125.190.58	123	udp	ntp	0.213840	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485532.256514	CK5lZvxOoIvd7YUB4	192.168.226.11	48288	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485537.858608	CmG6wu13q8PtzxnSf8	192.168.226.11	46140	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485532.583707	Ck16KB3KvF81clXUK7	192.168.226.11	48288	23.217.11.75	80	tcp	-	1.283888	0	0	SHR	T	F	0	^hCfa	0	0	4	236	-
1750485538.202736	CwvFbJ2Zm3urjsjRG9	192.168.226.11	46140	23.217.11.81	80	tcp	-	0.346819	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485492.200888	Czh7L12mcq16VETvD6	192.168.226.11	46987	185.125.190.58	123	udp	ntp	0.231063	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485567.877347	CvIUJQ3n1lCyAUqP5e	192.168.226.11	47468	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485568.228983	CF65T023EmNidd321k	192.168.226.11	47468	23.217.11.81	80	tcp	-	1.343904	0	0	SHR	T	F	0	^hCfa	0	0	3	176	-
1750485582.802097	CByLrE6PKXBjNZVT	192.168.226.11	48676	23.220.84.132	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485524.995153	CY5iAc4rZfgapVNljf	192.168.226.11	46202	185.125.190.58	123	udp	ntp	0.262604	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485587.557074	CijPQur34T615NFk5	192.168.226.11	47536	23.220.84.149	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485582.855941	CPRctX3ByLKPqJXHtk	192.168.226.11	48676	23.220.84.132	80	tcp	-	0.055591	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485587.626561	CroCJT1rM9ubHbYBc1	192.168.226.11	47536	23.220.84.149	80	tcp	-	0.419364	0	0	SHR	T	F	0	^hCafA	1	52	4	216	-
1750485612.700966	C79anC4FjRINW1W3d4	192.168.226.11	46258	23.220.84.132	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485612.771389	CTu0Hx3fXKBT0tRwe2	192.168.226.11	46258	23.220.84.132	80	tcp	-	0.074118	0	0	SHR	T	F	0	^hCf	0	0	3	172	-
1750485558.019658	CaqMyR1d2TWvAIesXb	192.168.226.11	46698	185.125.190.58	123	udp	ntp	0.242452	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485633.010740	CMh12z22NGaAfvWX9c	192.168.226.11	45610	23.220.84.149	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485633.088198	CJbAPd1ufM22lwsEI7	192.168.226.11	45610	23.220.84.149	80	tcp	-	0.082820	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485647.769916	CP2Bqx2ZhY4WJwSDgc	192.168.226.11	48044	23.220.84.132	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485590.993762	CfZuH51OWoUJdttOG4	192.168.226.11	47495	185.125.190.58	123	udp	ntp	0.247934	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485647.840743	CyqYaS2vUM7oRURQ5k	192.168.226.11	48044	23.220.84.132	80	tcp	-	0.072130	0	0	SHR	T	F	0	^hCf	0	0	3	172	-
1750485672.763330	CHQi7Y1J54hIw8SsJ1	192.168.226.11	44864	23.220.84.149	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485672.842864	CoeYVyHXwMPxEOwGk	192.168.226.11	44864	23.220.84.149	80	tcp	-	0.367241	0	0	SHR	T	F	0	^hCafA	1	52	5	276	-
1750485623.997027	CeaKl63cEd5wQKFC87	192.168.226.11	48124	185.125.190.58	123	udp	ntp	0.220813	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485697.850433	CbC0Ed1JDl98Ceg26c	192.168.226.11	47238	23.220.84.149	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485697.922531	C7JssM1sZF6vuKGxcl	192.168.226.11	47238	23.220.84.149	80	tcp	-	0.075661	0	0	SHR	T	F	0	^hCf	0	0	3	172	-
1750485716.209520	CgGEUw4CuBNuuMoZo1	192.168.226.11	45944	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485656.972123	CMFiN124z7Fdxvzwca	192.168.226.11	47462	185.125.190.58	123	udp	ntp	0.233080	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485716.551705	CAQf5BMKB5tBHRRel	192.168.226.11	45944	23.217.11.81	80	tcp	-	0.344913	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485721.988054	CxTLMH1PznRrJ8ZVea	192.168.226.11	48264	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485722.794845	CE13pz1dhQnp3CdIcg	192.168.226.11	48264	23.217.11.75	80	tcp	-	2.265154	0	0	SHR	T	F	0	^hCafA	1	52	5	276	-
1750485736.964817	CJVF7GieIKaMAliQ	192.168.226.11	46084	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485737.298376	C9cixZR2Ufbt8yOoh	192.168.226.11	46084	23.217.11.81	80	tcp	-	0.333501	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485689.221941	C8XTpaBOqqkjFnXx2	192.168.226.11	44923	185.125.190.58	123	udp	ntp	0.236712	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485752.109783	CbOqlh1NdkikgbQi5l	192.168.226.11	48278	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485752.461144	CMgQqE2WIXWIPiKip7	192.168.226.11	48278	23.217.11.81	80	tcp	-	0.351876	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485758.264175	Covi0NAPpPVoemnS	192.168.226.11	48292	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485758.607207	CKN0oS3xi0GdARfDZa	192.168.226.11	48292	23.217.11.81	80	tcp	-	0.345615	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485772.736772	CapFiN21hmKaX1c1J4	192.168.226.11	45758	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485773.428004	C9yEow3HuPyLLbmhVi	192.168.226.11	45758	23.217.11.81	80	tcp	-	0.344100	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485778.815412	CY1eoY3hoCS4cIlUXl	192.168.226.11	45538	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485721.923881	CnuCUL1YGm43FZQNZj	192.168.226.11	47930	185.125.190.58	123	udp	ntp	0.224424	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485779.141499	CfW6Oa1RcA2TuqYjSb	192.168.226.11	45538	23.217.11.75	80	tcp	-	0.327280	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485802.836922	CKahFJoeOaRzS1kc1	192.168.226.11	45330	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485803.165178	CGQW411wtFAnKqfD5g	192.168.226.11	45330	23.217.11.81	80	tcp	-	1.276929	0	0	SHR	T	F	0	^hCfa	0	0	4	236	-
1750485754.896370	CfZtOG21aMyRZ5H2O1	192.168.226.11	46682	185.125.190.58	123	udp	ntp	0.210903	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485822.975046	CC9B584JngD5fMKhp2	192.168.226.11	44948	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485823.317092	CO5fpu2Zs6r4t32Mde	192.168.226.11	44948	23.217.11.75	80	tcp	-	0.343483	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485787.545259	C9pd5a3VFdeFsKEt0a	192.168.226.11	47959	185.125.190.58	123	udp	ntp	0.213624	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485849.354272	Cds9hJ3BlzR6dExfr2	192.168.226.11	48120	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485849.683499	CQLJzw3FOiTXJXExqi	192.168.226.11	48120	23.217.11.75	80	tcp	-	0.330936	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485869.950697	CJyg7hv9kVBMdVTxe	192.168.226.11	45780	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485870.954166	CFQvHKL4x5UKFLK82	192.168.226.11	45780	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485871.299663	CI7jat1DPpn9jSVQpk	192.168.226.11	45780	23.217.11.75	80	tcp	-	0.347204	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485820.253358	C0yuxOtvwGtNv00eh	192.168.226.11	45479	185.125.190.58	123	udp	ntp	0.221718	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485900.728821	CPOQsD4WqJsy668R55	192.168.226.11	46656	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485901.060866	CYjyF41oGjc4loifL3	192.168.226.11	46656	23.217.11.81	80	tcp	-	0.338090	0	0	SHR	T	F	0	^hCf	0	0	3	172	-
1750485853.177985	C3ZWfc4XVhaGUQNSb3	192.168.226.11	44764	185.125.190.58	123	udp	ntp	0.224981	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485921.396101	ChRBtZ1Dc9TZ6xWgPb	192.168.226.11	47480	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485921.741028	C7G2gY2OgZRkU16ndk	192.168.226.11	47480	23.217.11.81	80	tcp	-	1.246066	0	0	SHR	T	F	0	^hCfa	0	0	4	236	-
1750485936.579046	CGxPlx4KLRF95pyNX8	192.168.226.11	44842	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485882.482690	Cc4FBl1EEGus3TM9O1	120.253.253.226	3	192.168.226.11	3	icmp	-	0.002031	1096	0	OTH	F	T	0	-	2	1152	0	0	-
1750485937.254070	CDvHZZ3D4DnXXYDYG9	192.168.226.11	44842	23.217.11.75	80	tcp	-	0.337072	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485942.621027	CSuDby18BkNOzlZ3D7	192.168.226.11	47638	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485885.895233	COBbHelr2Cf26OZV6	192.168.226.11	44990	185.125.190.58	123	udp	ntp	0.209065	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485943.293773	CP4HwI2veCc8SxpPlc	192.168.226.11	47638	23.217.11.75	80	tcp	-	1.226901	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485957.195185	Ci9iLA2ZdPboZYkL85	192.168.226.11	47760	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485957.523663	CxAPwh26yoBJG3hxA6	192.168.226.11	47760	23.217.11.75	80	tcp	-	0.326681	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485962.896559	CJrXzfvLQNzUGV3z6	192.168.226.11	48422	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485963.230554	ChxKIDuxf5F1HZcTg	192.168.226.11	48422	23.217.11.75	80	tcp	-	0.335165	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485977.353300	CRRT2A1FvU8nxBDFJj	192.168.226.11	47534	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485918.739006	CpN678Bfepr2ebgDb	192.168.226.11	47976	185.125.190.58	123	udp	ntp	0.242502	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750485977.684760	CaT9rh1hvixgutXpW5	192.168.226.11	47534	23.217.11.81	80	tcp	-	0.333059	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485983.104918	CxLD8r2aXdOOQinIJk	192.168.226.11	47584	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750485983.471259	Ciaay23GUpo6gPJbYf	192.168.226.11	47584	23.217.11.81	80	tcp	-	1.912291	0	0	SHR	T	F	0	^hCfa	0	0	4	236	-
1750486002.773479	CyEi554inAfcdN3Au3	192.168.226.11	48600	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750486003.122392	CjQqQB1k25m6f2gLo9	192.168.226.11	48600	23.217.11.81	80	tcp	-	0.347282	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485951.769226	CmzVKW23QN8Z8ygUFf	192.168.226.11	46683	185.125.190.58	123	udp	ntp	0.236324	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750486027.940250	CAw7g21qGkyfW8h77	192.168.226.11	44640	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750486028.599514	CwCR7f391R07bV8xZ8	192.168.226.11	44640	23.217.11.75	80	tcp	-	1.179581	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750485984.507208	CP7W0Y1QKBs8OBgyi5	192.168.226.11	44935	185.125.190.58	123	udp	ntp	0.216661	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750486053.017650	CfCVyEQONxgiwnhGl	192.168.226.11	45020	23.217.11.81	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750486053.349446	CRaD7V3yotE3TRkME4	192.168.226.11	45020	23.217.11.81	80	tcp	-	0.331179	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750486067.771365	CHV1ZEm5808Crm0Li	192.168.226.11	45320	23.217.11.75	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750486068.097458	CzWrDcFLEhS43AZee	192.168.226.11	45320	23.217.11.75	80	tcp	-	1.245548	0	0	SHR	T	F	0	^hCfa	0	0	3	176	-
1750486017.270306	CfBVNS2r77vdkBgV0f	192.168.226.11	44946	185.125.190.58	123	udp	ntp	0.218671	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750486085.250180	Cgrcq47zTVlFWWvEd	192.168.226.11	48116	23.193.184.151	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750486085.306568	CyMk583v9Ede8BNB8g	192.168.226.11	48116	23.193.184.151	80	tcp	-	0.325337	0	0	SHR	T	F	0	^hCafA	1	52	3	164	-
1750486097.812543	CCGo0pTyTomtKsnH6	192.168.226.11	45094	23.193.184.154	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750486097.875977	C3oiHy23K65oSLmfP2	192.168.226.11	45094	23.193.184.154	80	tcp	-	0.065216	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750486050.057092	CFfbUx2BpSPj86tIqg	192.168.226.11	47155	185.125.190.58	123	udp	ntp	0.207962	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750486112.507093	C2Blhg44eHK8vPeNwe	192.168.226.11	47566	23.193.184.151	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750486112.558100	CYA4GQvov1IhED9kl	192.168.226.11	47566	23.193.184.151	80	tcp	-	0.054684	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
1750486141.157579	CN9eh337yYo2lirfwb	192.168.226.11	46836	23.193.184.151	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750486082.822591	Ckkb7Tuc8unZG8X3	192.168.226.11	46059	185.125.190.58	123	udp	ntp	0.224813	0	48	SHR	T	F	0	Cd	0	0	1	76	-
1750486141.223359	CTGtW6ySdRYjT3FZ3	192.168.226.11	46836	23.193.184.151	80	tcp	-	0.068518	0	0	SHR	T	F	0	^hCf	0	0	3	172	-
1750486146.335688	CVbAQ4K3fBI2YmAI2	192.168.226.11	47046	23.193.184.151	80	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-
1750486146.388388	C77o871KhEbUNSfth4	192.168.226.11	47046	23.193.184.151	80	tcp	-	0.054335	0	0	SHR	T	F	0	^hCf	0	0	2	112	-
